x_m,y_m,height_m
-9.380728137207036355e+00,7.198833444213867949e+00,6.780376559025048655e-01
-1.805072813720703451e+01,-2.669116655578613262e+01,6.780361286687699440e-01
-3.204072813720704005e+01,-2.257116655578613162e+01,6.780359854370509032e-01
-2.232072813720703763e+01,-6.841166555786131198e+00,6.779809946740369409e-01
-4.840728137207037207e+00,-3.257116655578613518e+01,6.779806289959482424e-01
-2.846072813720703465e+01,-2.370116655578613418e+01,6.779667036776928501e-01
-1.518072813720703707e+01,-1.039116655578613191e+01,6.779522238205004658e-01
3.059271862792961372e+00,1.095883344421386596e+01,6.779364104178945416e-01
2.365927186279296990e+01,3.391883344421386681e+01,6.779266403257957485e-01
4.408927186279296251e+01,-2.982116655578613518e+01,6.779265711640924952e-01
-5.920728137207035502e+00,-2.797116655578613376e+01,6.779106699193891972e-01
-1.726072813720703536e+01,-2.790116655578613347e+01,6.779001110926995421e-01
-1.989072813720703437e+01,6.798833444213869370e+00,6.778803204551240302e-01
-1.103072813720703493e+01,-3.334116655578613120e+01,6.778644560588213963e-01
-3.066072813720703749e+01,-1.444116655578613262e+01,6.778467146609787886e-01
-2.086072813720703678e+01,-4.811166555786130061e+00,6.778427496770172977e-01
-1.477072813720703692e+01,4.278833444213866244e+00,6.778314751630192259e-01
3.613927186279295967e+01,1.124883344421386511e+01,6.777459102465269725e-01
-1.441072813720703749e+01,-7.521166555786130914e+00,6.777343866005024475e-01
6.250927186279296421e+01,1.089883344421387079e+01,6.777218143657577354e-01
2.582927186279297160e+01,1.408883344421386852e+01,6.777215461479382252e-01
-2.193072813720703707e+01,-2.793116655578613461e+01,6.776907799505327290e-01
9.459271862792967056e+00,1.745883344421386596e+01,6.776540652185215619e-01
2.089271862792962509e+00,1.468883344421386994e+01,6.776507232549709991e-01
-1.579072813720703650e+01,-3.510116655578613631e+01,6.776504372815644883e-01
3.303927186279296535e+01,1.324883344421386511e+01,6.776219287163351979e-01
-2.160072813720703522e+01,-1.061166555786130061e+00,6.776111162164939472e-01
-2.004072813720703650e+01,-5.161166555786131482e+00,6.775951362672574252e-01
-6.300728137207038060e+00,-3.102116655578613091e+01,6.775718812877110642e-01
-3.865072813720703948e+01,-1.736116655578613432e+01,6.775597265454907925e-01
1.164927186279296478e+01,2.834883344421387363e+01,6.775552698874977020e-01
-2.768072813720703707e+01,-6.121166555786132335e+00,6.775310982276933069e-01
-1.039072813720703437e+01,8.388334442138685176e-01,6.775125075956519582e-01
-1.073072813720703778e+01,-2.648116655578613177e+01,6.774861807031563599e-01
1.619927186279296194e+01,2.996883344421386397e+01,6.774851993323924848e-01
-1.000072813720703380e+01,-2.498116655578613177e+01,6.774729036328872578e-01
-4.219072813720703863e+01,-1.010116655578613276e+01,6.774662355613568776e-01
-2.852072813720703692e+01,-4.431166555786134609e+00,6.774572932688094351e-01
-9.507281372070366388e-01,3.249883344421386511e+01,6.774539557018939284e-01
-1.820728137207034081e+00,3.445883344421387307e+01,6.774298827581428650e-01
1.001927186279296222e+01,1.859883344421386653e+01,6.774283228711016625e-01
-4.090072813720703948e+01,-1.199116655578613333e+01,6.774127653571382357e-01
-2.162072813720703479e+01,-1.671166555786129493e+00,6.774105069488099984e-01
-2.207281372070326597e-01,2.973883344421387420e+01,6.773645170650748337e-01
2.426927186279296933e+01,1.337883344421386766e+01,6.773540053585297427e-01
-2.846072813720703465e+01,-2.601166555786136314e+00,6.773343704666922038e-01
3.454927186279297047e+01,2.643883344421386283e+01,6.773313449163456124e-01
4.479271862792963077e+00,2.613883344421386568e+01,6.773221061999151749e-01
-2.086072813720703678e+01,-5.211166555786135746e+00,6.773170607063212501e-01
-4.210072813720703522e+01,6.888334442138699387e-01,6.772450910155907167e-01
9.289271862792965351e+00,2.881883344421387250e+01,6.772421222732631918e-01
-6.520728137207036923e+00,-3.425116655578613489e+01,6.772159308045884174e-01
-1.050072813720703380e+01,-8.971166555786133756e+00,6.771973691700768905e-01
-1.461072813720703678e+01,-2.795116655578613418e+01,6.771959284126802814e-01
-9.380728137207036355e+00,-3.371116655578613575e+01,6.771680478598864905e-01
-2.450728137207036639e+00,1.710883344421386454e+01,6.771580777032030207e-01
3.585927186279295853e+01,3.393883344421386283e+01,6.771481799151641834e-01
-1.756072813720703607e+01,-3.634116655578613120e+01,6.771400064529867757e-01
-2.460072813720703522e+01,5.488334442138693703e-01,6.771380797702744037e-01
-1.864072813720703437e+01,-2.103116655578613248e+01,6.771003273822702173e-01
1.164927186279296478e+01,2.095883344421386596e+01,6.770757643993119412e-01
-3.110728137207033228e+00,1.039883344421387079e+01,6.770116116264034423e-01
-2.082072813720703763e+01,-9.011665557861334719e-01,6.769966030040662774e-01
-2.541072813720703749e+01,-5.116655578613205080e-02,6.769865828402163999e-01
2.566927186279296080e+01,2.947883344421386909e+01,6.769622600272650059e-01
-3.362072813720703834e+01,-1.426116655578613290e+01,6.769573226441396585e-01
3.183927186279296251e+01,-3.647116655578613376e+01,6.769536983140490571e-01
-6.270728137207036923e+00,-3.422116655578613376e+01,6.769398940861039993e-01
-2.454072813720703650e+01,4.308833444213867381e+00,6.769237738165341245e-01
-1.646072813720703465e+01,-2.642116655578613305e+01,6.769113061624947303e-01
-1.434072813720703721e+01,-1.548116655578613177e+01,6.768988262867219330e-01
-9.407281372070386283e-01,1.893883344421386994e+01,6.768569343431060092e-01
3.969271862792965067e+00,-4.181166555786134609e+00,6.768546813161601117e-01
-2.084072813720703721e+01,-2.121166555786132335e+00,6.768510347351380796e-01
4.859271862792965635e+00,1.184883344421386653e+01,6.768173912292775318e-01
-1.936072813720703678e+01,-2.716116655578613148e+01,6.768109983710328681e-01
2.584927186279296762e+01,2.717883344421387193e+01,6.768098350910810579e-01
3.968927186279297104e+01,1.961883344421386965e+01,6.768084413737086580e-01
9.289271862792965351e+00,2.949883344421386511e+01,6.768066127420711009e-01
-1.177072813720703692e+01,-2.729116655578613404e+01,6.768026219176330738e-01
-2.048072813720703422e+01,-3.631116655578613006e+01,6.767683248561034981e-01
-1.644072813720703508e+01,-2.105116655578613205e+01,6.767671879495484877e-01
3.536927186279296365e+01,1.242883344421386482e+01,6.767303504822040905e-01
1.449927186279296620e+01,1.429883344421386937e+01,6.766943430309072527e-01
2.656927186279296649e+01,2.005883344421386738e+01,6.766925884892941445e-01
-1.787072813720703479e+01,-1.108116655578613319e+01,6.766763434546945177e-01
2.504927186279297047e+01,2.774883344421386511e+01,6.766599569361398947e-01
5.192718627929622244e-01,2.728883344421387136e+01,6.766381181115944665e-01
2.583927186279296251e+01,2.426883344421386113e+01,6.765717051154122030e-01
1.548927186279296819e+01,2.935883344421386454e+01,6.765644717701614352e-01
-2.085072813720703522e+01,4.388334442138699387e-01,6.765571226878269728e-01
6.209271862792967056e+00,2.909883344421387363e+01,6.765514052946974832e-01
2.169271862792967909e+00,1.893883344421386994e+01,6.764681428223533466e-01
-4.080728137207032091e+00,8.528833444213866244e+00,6.764604717530576794e-01
-1.510072813720703522e+01,-2.002116655578613447e+01,6.764149946435863425e-01
1.234927186279296762e+01,1.396883344421386397e+01,6.763974838068439466e-01
-1.607281372070374914e-01,1.558883344421386852e+01,6.763904987947395586e-01
-1.429072813720703650e+01,-1.268116655578613461e+01,6.763628651538335923e-01
2.899271862792964782e+00,2.870883344421387307e+01,6.763566365171355121e-01
-1.092072813720703550e+01,-3.406116655578613006e+01,6.763518921134628048e-01
1.751927186279296222e+01,1.725883344421387022e+01,6.763089361313888714e-01
-3.745072813720703664e+01,-1.642116655578613305e+01,6.762746381233928350e-01
2.422927186279296308e+01,1.491883344421386681e+01,6.762589190754704216e-01
-3.427072813720703692e+01,-1.275116655578613489e+01,6.762459282423279872e-01
3.954927186279297047e+01,2.183883344421386852e+01,6.762419315977531431e-01
-1.195072813720703664e+01,-3.489116655578613546e+01,6.762153141494312569e-01
-2.998072813720703778e+01,3.068833444213865391e+00,6.761874379861112505e-01
-1.551072813720703536e+01,-2.325116655578613489e+01,6.761634674389823685e-01
-2.736072813720703678e+01,-2.647116655578613376e+01,6.761402507722003019e-01
3.455927186279296137e+01,1.574883344421386511e+01,6.761227416936212986e-01
2.939271862792963930e+00,1.564883344421387079e+01,6.760468706280493567e-01
5.189271862792963930e+00,2.058833444213867381e+00,6.760432330961660963e-01
-3.690728137207038628e+00,-4.661166555786131482e+00,6.760246996995383784e-01
2.139271862792966772e+00,2.421883344421386397e+01,6.760149871246683428e-01
-1.905072813720703451e+01,-1.190116655578613347e+01,6.760016280045635373e-01
-1.602072813720703692e+01,-3.339116655578613546e+01,6.759914217559469529e-01
-2.157072813720703763e+01,8.833444213870222939e-03,6.759730814290381140e-01
5.612927186279296876e+01,1.172883344421386909e+01,6.759704727587116935e-01
-5.580728137207032091e+00,-2.761116655578613432e+01,6.759517503284540041e-01
6.071927186279297217e+01,1.195883344421386596e+01,6.759434461126136995e-01
-1.196072813720703465e+01,-3.253116655578613603e+01,6.759353089082742461e-01
3.453927186279296535e+01,2.545883344421387307e+01,6.759231982513919101e-01
9.239271862792968193e+00,2.308883344421386852e+01,6.759065170184802573e-01
1.159927186279296762e+01,2.964883344421387079e+01,6.758927310052323945e-01
-3.457072813720703408e+01,1.488334442138636859e-01,6.758814114547605501e-01
-5.507281372070380598e-01,1.447883344421386909e+01,6.758490911693764147e-01
3.687927186279296876e+01,2.265883344421386880e+01,6.758138692406688852e-01
-3.136072813720703678e+01,4.378833444213867665e+00,6.757849523016158377e-01
-2.082072813720703763e+01,3.778833444213866244e+00,6.757826892761994442e-01
-1.508072813720703564e+01,2.888334442138642544e-01,6.757499074877918455e-01
8.499271862792966203e+00,1.788883344421386568e+01,6.756562002126293986e-01
3.729271862792963077e+00,2.794883344421386795e+01,6.756450800815078095e-01
-1.816072813720703749e+01,-1.541166555786134040e+00,6.756385312603545579e-01
-3.900728137207032375e+00,-3.389116655578613546e+01,6.756352335364271822e-01
-1.996072813720703465e+01,-3.343116655578613461e+01,6.756252047830818563e-01
-2.031072813720703607e+01,-3.027116655578613091e+01,6.756113182631879877e-01
-2.776072813720703536e+01,6.248833444213865107e+00,6.755645475135653166e-01
-3.450728137207036639e+00,-3.205116655578613205e+01,6.755574925090979121e-01
-1.679072813720703650e+01,-3.486116655578613432e+01,6.755172991930060711e-01
-2.308072813720703564e+01,1.368833444213869655e+00,6.755148035009811425e-01
-3.828072813720703493e+01,7.288334442138690861e-01,6.755084868911841456e-01
-1.852072813720703692e+01,-1.637116655578613234e+01,6.754915837466831663e-01
-1.898072813720703422e+01,3.228833444213869086e+00,6.754615346509217355e-01
-2.310072813720703522e+01,-1.151166555786133472e+00,6.754581245170053760e-01
-4.062072813720703834e+01,-2.881166555786130345e+00,6.754577252664439868e-01
-4.037072813720703834e+01,-1.860116655578613276e+01,6.754241728350526275e-01
4.280927186279296137e+01,1.126883344421386823e+01,6.754204177395847220e-01
5.996927186279297217e+01,-2.974116655578613333e+01,6.754113159492602936e-01
3.549927186279295910e+01,3.075883344421387022e+01,6.754112753460236318e-01
5.869927186279296194e+01,1.138883344421386568e+01,6.753967353104626259e-01
-1.586072813720703678e+01,-1.718116655578613461e+01,6.753857004576026002e-01
6.179271862792965919e+00,1.839883344421387079e+01,6.753788751314055983e-01
-1.248072813720703778e+01,-3.487116655578613234e+01,6.753753249923726276e-01
3.599927186279295910e+01,9.498833444213865107e+00,6.753586127405979411e-01
3.784927186279296762e+01,2.724883344421386511e+01,6.753507480279332675e-01
5.286927186279296365e+01,1.343883344421386994e+01,6.753401783033012862e-01
-3.436072813720703323e+01,-9.951166555786134182e+00,6.753010285879322838e-01
-2.163072813720703635e+01,-3.601166555786136314e+00,6.752924698128359715e-01
-7.440728137207038628e+00,5.608833444213864539e+00,6.752906455676187525e-01
3.042927186279296592e+01,-3.011665557861320508e-01,6.752446501637863197e-01
-2.816072813720703749e+01,4.998833444213865107e+00,6.752402579173883979e-01
1.084927186279296762e+01,2.729883344421386226e+01,6.752177574035006513e-01
2.919271862792967909e+00,1.599883344421386511e+01,6.751982653867545370e-01
-1.357072813720703408e+01,-6.901166555786133472e+00,6.751725006507065530e-01
-1.875072813720703735e+01,-3.637116655578613234e+01,6.751548610530974104e-01
1.088927186279296677e+01,2.084883344421386653e+01,6.751374034778296895e-01
1.420927186279296706e+01,3.328883344421387136e+01,6.751068217272306882e-01
-2.850728137207035218e+00,3.684883344421387363e+01,6.750947094059384090e-01
4.389271862792966772e+00,2.853883344421387136e+01,6.750926999951952778e-01
-3.633072813720703209e+01,-1.574116655578613333e+01,6.750604996137553604e-01
-1.755072813720703451e+01,-3.256116655578613006e+01,6.750345270253668151e-01
-1.770728137207036923e+00,1.437883344421386766e+01,6.750189596580946638e-01
4.139271862792966772e+00,4.748833444213865107e+00,6.750086010611527909e-01
-2.984072813720703721e+01,5.198833444213867949e+00,6.749651371490198448e-01
3.803927186279296535e+01,3.214883344421387079e+01,6.749536987652957620e-01
-1.451072813720703536e+01,-3.100116655578613489e+01,6.749449130913880435e-01
-1.664072813720703437e+01,-4.221166555786133756e+00,6.749104177266048721e-01
5.581927186279296649e+01,1.292883344421386482e+01,6.748937427442858183e-01
2.969271862792965067e+00,1.226883344421386823e+01,6.748678389015703161e-01
6.077927186279296023e+01,8.348833444213866528e+00,6.748387530645315602e-01
-3.177072813720703692e+01,-1.867116655578613305e+01,6.748375760124907252e-01
-2.672072813720703621e+01,-2.641116655578613148e+01,6.748252853390916961e-01
-2.095072813720703664e+01,-3.289116655578613546e+01,6.748164059477529397e-01
-1.062072813720703834e+01,-3.558116655578613319e+01,6.748089766019648161e-01
-4.370728137207038344e+00,1.778833444213866244e+00,6.747692540345370249e-01
5.089271862792962509e+00,1.196883344421386397e+01,6.747644585612384560e-01
2.267927186279296592e+01,2.965883344421386170e+01,6.747137145536747926e-01
-2.460728137207034649e+00,2.887883344421387477e+01,6.747062843210803740e-01
2.712927186279296876e+01,2.929883344421386226e+01,6.746525034282877531e-01
-2.540072813720703593e+01,-3.031166555786136030e+00,6.746498383269267096e-01
-2.807281372070349335e-01,-1.231166555786131767e+00,6.746391279938237506e-01
-1.994072813720703508e+01,-1.180116655578613205e+01,6.746270281490290843e-01
-1.363072813720703635e+01,-2.643116655578613461e+01,6.746258086312694191e-01
-2.831072813720703607e+01,6.648833444213863686e+00,6.745904434070559841e-01
5.089271862792962509e+00,1.409883344421386653e+01,6.745696666522389418e-01
-1.700728137207036639e+00,1.825883344421387022e+01,6.745391138606072756e-01
3.762927186279296876e+01,1.841883344421386681e+01,6.745302109470390217e-01
-1.862072813720703479e+01,5.428833444213864823e+00,6.745204244229576762e-01
-7.340728137207037207e+00,3.288833444213864254e+00,6.744895650385698271e-01
-1.090072813720703238e+01,5.638833444213865675e+00,6.744600795191564302e-01
-1.899072813720703579e+01,1.478833444213869086e+00,6.744598129955775567e-01
1.013927186279296677e+01,3.276883344421386113e+01,6.744559406923564815e-01
1.169271862792967909e+00,3.465883344421386170e+01,6.744529292743048909e-01
3.375927186279296421e+01,1.734883344421386653e+01,6.744504136192619459e-01
3.858927186279296251e+01,2.209883344421386653e+01,6.744396776061588605e-01
-1.157072813720703408e+01,-2.177116655578613447e+01,6.743841730046107319e-01
4.503927186279296535e+01,1.179883344421386937e+01,6.743804412669430759e-01
1.890927186279296279e+01,1.808883344421386852e+01,6.743532601637174384e-01
-3.296072813720703465e+01,-1.088116655578613390e+01,6.743506235640562840e-01
-1.042072813720703550e+01,-2.419116655578613262e+01,6.743377000057956261e-01
5.015927186279296990e+01,1.334883344421386653e+01,6.743361424018741168e-01
-4.191072813720703749e+01,-1.060116655578613276e+01,6.742882546290996926e-01
-1.184072813720703721e+01,5.848833444213866528e+00,6.742780602951472524e-01
-1.340072813720703593e+01,-3.505116655578613205e+01,6.742739770879924155e-01
-2.834072813720703721e+01,3.308833444213867381e+00,6.742680762505445236e-01
1.162927186279296166e+01,1.709883344421386653e+01,6.742635337427019815e-01
-1.387072813720703479e+01,-1.035116655578613276e+01,6.742021187866190646e-01
3.808927186279296251e+01,3.270883344421387307e+01,6.741511442228306228e-01
-2.619072813720703508e+01,-1.950116655578613489e+01,6.741390540190953518e-01
-3.248072813720703778e+01,-1.637116655578613234e+01,6.741066988506796420e-01
7.789271862792965351e+00,1.955883344421386738e+01,6.740503967543842734e-01
4.889927186279296478e+01,9.398833444213870791e+00,6.739975464564147423e-01
-4.009072813720703721e+01,-1.044116655578613262e+01,6.739973471729293619e-01
-1.957072813720703408e+01,-2.409116655578613475e+01,6.739318484128018483e-01
2.049271862792963361e+00,3.678833444213864823e+00,6.739175742885995524e-01
-3.002072813720703692e+01,-6.941166555786132619e+00,6.739115091656185941e-01
-3.030728137207034933e+00,3.604883344421386226e+01,6.739030576022452257e-01
-1.807281372070335124e-01,3.400883344421387022e+01,6.738872651863928587e-01
-1.797072813720703621e+01,6.218833444213863970e+00,6.738684767960058108e-01
-1.819072813720703508e+01,-3.361166555786134325e+00,6.738607677159563769e-01
4.037927186279296876e+01,2.871883344421386397e+01,6.738559488827571275e-01
-1.079072813720703294e+01,-2.943116655578613461e+01,6.738410467717959040e-01
-2.773072813720703778e+01,-6.801166555786132051e+00,6.738127254175992897e-01
-2.188072813720703635e+01,-1.949116655578613333e+01,6.737293628932737866e-01
4.789271862792965351e+00,-7.971166555786133756e+00,6.737144538525956516e-01
-1.455072813720703451e+01,-1.436116655578613432e+01,6.737087028493146112e-01
7.659271862792962793e+00,2.205883344421386738e+01,6.736883529481477728e-01
-2.234072813720703721e+01,-7.141166555786135461e+00,6.736818839073340781e-01
-1.014072813720703437e+01,-3.781116655578613006e+01,6.736750565048205130e-01
-3.401072813720703891e+01,-9.451166555786134182e+00,6.736730414967813108e-01
-1.368072813720703707e+01,-1.209116655578613475e+01,6.736608342652389281e-01
-1.378072813720703493e+01,-2.239116655578613191e+01,6.736591995739349414e-01
-1.284072813720703721e+01,-1.786116655578613432e+01,6.736366981168860901e-01
3.605927186279296137e+01,2.080883344421386738e+01,6.736089695228569818e-01
1.084927186279296762e+01,3.052883344421386624e+01,6.735677143928867627e-01
-7.070728137207034081e+00,-2.945116655578613418e+01,6.735611981049892671e-01
-1.439072813720703437e+01,-8.711166555786135746e+00,6.735448883275501064e-01
1.470927186279296706e+01,1.975883344421387022e+01,6.734970864748470731e-01
2.886927186279296365e+01,1.743883344421386994e+01,6.734383782829269638e-01
1.740927186279296279e+01,3.040883344421386170e+01,6.733895278832965348e-01
3.299927186279295910e+01,2.316883344421386681e+01,6.733798137879434265e-01
-1.550072813720703735e+01,-2.870116655578613418e+01,6.733629306150554772e-01
-1.716072813720703749e+01,-2.826116655578613290e+01,6.733565316573093540e-01
3.040927186279296990e+01,2.548833444213869370e+00,6.733552565200411344e-01
-2.428072813720703493e+01,-1.717116655578613305e+01,6.733131018041597082e-01
-2.997072813720703621e+01,1.948833444213867949e+00,6.733037649486723897e-01
2.870927186279296706e+01,4.668833444213866812e+00,6.732997136785242587e-01
-2.685072813720703522e+01,-1.961116655578613432e+01,6.732850797321171532e-01
2.116927186279296080e+01,2.716883344421386681e+01,6.732517647911647751e-01
1.944927186279296194e+01,3.034883344421387363e+01,6.732201607288056389e-01
-1.676072813720703536e+01,-1.338116655578613390e+01,6.731739752978133096e-01
-4.349072813720703579e+01,-1.570116655578613418e+01,6.731441212671164243e-01
5.439271862792963930e+00,2.014883344421387079e+01,6.730863427405610055e-01
7.709271862792967056e+00,2.311883344421386965e+01,6.730714195278147960e-01
-1.896072813720703465e+01,-5.051166555786132051e+00,6.730706492444991085e-01
-4.100728137207035218e+00,2.428833444213864823e+00,6.730327078618935088e-01
-3.398072813720703778e+01,-1.176116655578613290e+01,6.730202435944725448e-01
-1.974072813720703579e+01,-9.511166555786132903e+00,6.730073763317996338e-01
2.139271862792966772e+00,2.841883344421386681e+01,6.729619868626575130e-01
-3.650728137207032375e+00,2.338833444213868518e+00,6.729619526929392359e-01
-1.060072813720703522e+01,2.278833444213866244e+00,6.729338398556591327e-01
-8.020728137207036923e+00,-2.763116655578613390e+01,6.728967979974935787e-01
-2.693072813720703707e+01,2.878833444213867665e+00,6.728941756332832425e-01
3.006927186279296649e+01,3.334883344421387363e+01,6.728895968743375811e-01
-3.151072813720703536e+01,2.248833444213865107e+00,6.728481493506099920e-01
-1.400728137207032375e+00,3.678833444213864823e+00,6.728397958616677554e-01
2.734927186279296762e+01,2.669883344421386795e+01,6.728352021667234339e-01
4.549271862792963361e+00,2.656883344421387250e+01,6.728259668268122828e-01
-2.880072813720703806e+01,-1.018116655578613461e+01,6.728113509736042275e-01
-3.814072813720703437e+01,-1.844116655578613262e+01,6.728078498106916383e-01
4.205927186279296137e+01,7.408833444213868802e+00,6.727990498337205194e-01
2.732927186279297160e+01,1.618883344421386994e+01,6.727887388593138951e-01
3.639271862792966772e+00,2.841883344421386681e+01,6.727777225380291437e-01
-9.750728137207033797e+00,-8.381166555786130345e+00,6.727690956416391144e-01
2.837927186279296876e+01,3.700883344421387022e+01,6.727555098077285800e-01
2.630927186279296137e+01,3.072883344421386909e+01,6.727538158835164595e-01
-2.540072813720703593e+01,-6.381166555786130345e+00,6.727519673660250499e-01
5.305927186279296137e+01,1.321883344421386397e+01,6.726626765664077690e-01
-3.835072813720703522e+01,-7.701166555786130630e+00,6.726554677964062812e-01
2.656927186279296649e+01,2.538883344421386568e+01,6.726254495559499391e-01
2.581927186279296649e+01,2.099883344421386511e+01,6.726015515347267826e-01
1.739271862792961088e+00,1.818833444213865391e+00,6.725689116146704727e-01
-8.900728137207032375e+00,1.478833444213869086e+00,6.725399206791364826e-01
3.299927186279295910e+01,1.619883344421386795e+01,6.725189841792604817e-01
-1.357072813720703408e+01,-9.271166555786134467e+00,6.725110964827261117e-01
-3.596072813720703465e+01,5.138833444213865675e+00,6.724778287414910904e-01
6.059927186279296762e+01,8.788833444213864254e+00,6.724621715057986782e-01
3.509271862792964214e+00,3.533883344421386852e+01,6.724497372847485499e-01
-1.559072813720703721e+01,-3.564116655578613546e+01,6.724439489998809139e-01
3.147927186279296308e+01,2.546883344421386397e+01,6.724381626601312334e-01
-3.858072813720703920e+01,-1.618116655578613461e+01,6.724339852616108004e-01
-2.497072813720703621e+01,-1.037116655578613234e+01,6.724301419904302746e-01
1.242927186279296592e+01,1.171883344421386397e+01,6.724062038901486016e-01
4.551927186279296933e+01,1.178883344421386425e+01,6.723966483197857391e-01
3.530927186279296137e+01,2.076883344421386823e+01,6.723904870732108074e-01
-2.594072813720703508e+01,5.368833444213869655e+00,6.723780292576033712e-01
2.047927186279296308e+01,1.794883344421386795e+01,6.723674325549582331e-01
-1.828072813720703493e+01,-1.008116655578613319e+01,6.723500956063499512e-01
3.476927186279296933e+01,3.098883344421387420e+01,6.723498485937180469e-01
7.819271862792966488e+00,3.210883344421386454e+01,6.722833327972480566e-01
2.424927186279295910e+01,1.632883344421387051e+01,6.722832109438249271e-01
2.656927186279296649e+01,2.724883344421386511e+01,6.722072640411976829e-01
3.689271862792963930e+00,2.558883344421386852e+01,6.721886559159853114e-01
-1.325072813720703735e+01,-1.464116655578613191e+01,6.721723159443083739e-01
4.504927186279297047e+01,9.878833444213867665e+00,6.721674220713622638e-01
-1.819072813720703508e+01,6.883344421386539125e-02,6.721670537372348431e-01
1.004927186279296336e+01,2.878883344421387136e+01,6.721464561331184084e-01
-3.213072813720703635e+01,-1.069116655578613262e+01,6.721003401963101531e-01
3.607927186279297160e+01,2.575883344421387022e+01,6.720985640398429162e-01
-2.931072813720703607e+01,-3.401166555786133472e+00,6.720585264530045677e-01
6.103927186279296535e+01,1.076883344421386823e+01,6.720461601332241575e-01
-1.870072813720703664e+01,-3.565116655578613347e+01,6.720415289881249699e-01
-1.649072813720703579e+01,-2.327116655578613447e+01,6.720117769101653371e-01
5.728927186279296535e+01,5.208833444213865960e+00,6.720059783037825030e-01
-1.315072813720703593e+01,-2.538116655578613390e+01,6.719639859430597273e-01
5.773927186279296819e+01,1.305883344421386738e+01,6.719210243735921351e-01
-4.143072813720703351e+01,-3.791166555786134040e+00,6.718833434347839528e-01
-3.525072813720703380e+01,-6.871166555786132335e+00,6.718761239626963588e-01
2.999271862792966203e+00,1.687883344421386766e+01,6.718672217055497997e-01
-1.513072813720703635e+01,-2.211665557861337561e-01,6.718514401235293754e-01
-3.050728137207038060e+00,3.181883344421387250e+01,6.718389923175959177e-01
5.533927186279296251e+01,7.438833444213869939e+00,6.718212178000163570e-01
-1.744072813720703508e+01,-5.231166555786131767e+00,6.717576465690980880e-01
-3.332072813720703408e+01,-1.035116655578613276e+01,6.717419688438741598e-01
3.217927186279296592e+01,2.279883344421386937e+01,6.717238807128480538e-01
-4.212072813720703834e+01,-9.951166555786134182e+00,6.717176160675615293e-01
-9.707281372070326597e-01,1.852883344421386624e+01,6.716922830285281254e-01
1.084927186279296762e+01,2.060883344421386454e+01,6.716906785057215057e-01
3.373927186279296819e+01,1.837883344421386766e+01,6.716684483302217679e-01
-1.742072813720703550e+01,-1.901166555786133472e+00,6.716612131575006028e-01
4.628927186279296535e+01,1.069883344421386795e+01,6.716566540608285285e-01
-3.782072813720703408e+01,-1.952116655578613447e+01,6.716236760676048689e-01
4.628927186279296535e+01,1.306883344421386539e+01,6.716203404712551839e-01
-1.740728137207035786e+00,3.356883344421387250e+01,6.716168540901398254e-01
-2.405072813720703451e+01,-3.177116655578613091e+01,6.715473352042948818e-01
-1.726072813720703536e+01,-3.334116655578613120e+01,6.715470335382232037e-01
-3.298072813720703778e+01,-3.491166555786129777e+00,6.715323123528464944e-01
-2.608072813720703564e+01,-1.869116655578613262e+01,6.715261772043360500e-01
-2.388072813720703635e+01,-7.741166555786129777e+00,6.715179338112872154e-01
4.037927186279296876e+01,2.849883344421386511e+01,6.715069381329608067e-01
-2.084072813720703721e+01,-1.223116655578613177e+01,6.714929334430863594e-01
3.819271862792966488e+00,1.815883344421386880e+01,6.714922214430377734e-01
2.149271862792964782e+00,1.644883344421386795e+01,6.714871937706641258e-01
-2.925072813720703380e+01,-7.051166555786132051e+00,6.714839274913982914e-01
-2.765072813720703593e+01,-2.711166555786135746e+00,6.714780995155721355e-01
-4.148072813720703778e+01,-1.273116655578613177e+01,6.714404825109112629e-01
1.744927186279296194e+01,3.118883344421386283e+01,6.714348397989822192e-01
-3.594072813720703863e+01,5.988833444213867097e+00,6.714288957114219469e-01
2.812927186279296876e+01,2.017883344421386482e+01,6.714230319254120838e-01
3.698927186279296819e+01,1.404883344421386937e+01,6.713921316145824436e-01
-3.866072813720703749e+01,-1.563116655578613390e+01,6.713876310101651868e-01
-9.120728137207038344e+00,5.883344421386738077e-02,6.713332737755387525e-01
-2.849072813720703579e+01,-8.011665557861320508e-01,6.713317575554227368e-01
5.502927186279296023e+01,1.262883344421386766e+01,6.713205257672590909e-01
1.581927186279296649e+01,3.796883344421386397e+01,6.713131701594285961e-01
-3.153072813720703493e+01,1.968833444213863970e+00,6.713046568362476263e-01
-1.999072813720703579e+01,4.058833444213867381e+00,6.712801642193827467e-01
-4.019072813720703863e+01,-1.856116655578613361e+01,6.712797762390185774e-01
1.081927186279296649e+01,1.973883344421386710e+01,6.712692615341079305e-01
8.079271862792964498e+00,3.755883344421386738e+01,6.712537010003427618e-01
-7.060728137207036070e+00,1.978833444213869086e+00,6.712192449076221923e-01
-3.304072813720704005e+01,-1.948116655578613177e+01,6.712090206641119217e-01
-3.913072813720703635e+01,-7.831166555786133188e+00,6.711754481063645361e-01
1.088927186279296677e+01,2.762883344421387477e+01,6.711621831779943648e-01
4.348927186279296819e+01,-2.983116655578613319e+01,6.711578951563068607e-01
-1.585072813720703522e+01,-9.811665557861317666e-01,6.711320968604004289e-01
-9.907281372070357861e-01,-6.111665557861343245e-01,6.711024371665413879e-01
