tile_id,row_type,row_id,row_pos,plant_id,plant_coord,plant_x,plant_y,plant_height
0_0,Y,12,-27.94632064819336,59,-26.31763,-26.31763,-27.94632064819336,0.6246581436771309
0_0,Y,3,-34.86515914916992,32,-26.253029,-26.253029,-34.86515914916992,0.6244601642461166
0_0,Y,14,-26.37658416748047,53,-25.254704,-25.254704,-26.37658416748047,0.6244258506503997
0_0,Y,12,-27.94632064819336,56,-27.04763,-27.04763,-27.94632064819336,0.6242667713758142
0_0,Y,6,-32.515553588867185,23,-33.438213,-33.438213,-32.515553588867185,0.6241025798472069
0_0,Y,5,-33.285424346923826,14,-33.90294,-33.90294,-33.285424346923826,0.6239535725895922
0_0,Y,16,-24.856839294433595,61,-24.593227,-24.593227,-24.856839294433595,0.6237910474553321
0_0,Y,11,-28.666199798583985,57,-24.55379,-24.55379,-28.666199798583985,0.6235965995810421
0_0,Y,13,-27.17644989013672,48,-27.802904,-27.802904,-27.17644989013672,0.6234277190723139
0_0,Y,17,-24.096966857910157,59,-26.004402,-26.004402,-24.096966857910157,0.6232084336901231
0_0,Y,14,-26.37658416748047,52,-25.50462,-25.50462,-26.37658416748047,0.6231109264135501
0_0,Y,20,-21.80735122680664,3,-42.587166,-42.587166,-21.80735122680664,0.6231056913619242
0_0,Y,20,-21.80735122680664,48,-29.672287,-29.672287,-21.80735122680664,0.6229213613067671
0_0,Y,19,-22.56722366333008,49,-29.305357,-29.305357,-22.56722366333008,0.6223550002504514
0_0,Y,8,-30.965813751220704,42,-31.173288,-31.173288,-30.965813751220704,0.6221936049914942
0_0,Y,18,-23.327096099853517,49,-28.854702,-28.854702,-23.327096099853517,0.6221290200060551
0_0,Y,12,-27.94632064819336,41,-32.84763,-32.84763,-27.94632064819336,0.6220596090227896
0_0,Y,15,-25.64670669555664,8,-41.180298,-41.180298,-25.64670669555664,0.6219348634229063
0_0,Y,20,-21.80735122680664,53,-27.803028,-27.803028,-21.80735122680664,0.6219236226016718
0_0,Y,7,-31.745682830810548,22,-34.85592,-34.85592,-31.745682830810548,0.6214510751591574
0_0,Y,17,-24.096966857910157,17,-39.77182,-39.77182,-24.096966857910157,0.6210892916634795
0_0,Y,4,-34.085290069580076,14,-33.53154,-33.53154,-34.085290069580076,0.6208726935034741
0_0,Y,20,-21.80735122680664,43,-31.481567,-31.481567,-21.80735122680664,0.6207212108824934
0_0,Y,4,-34.085290069580076,22,-31.322254,-31.322254,-34.085290069580076,0.6206040671553876
0_0,Y,5,-33.285424346923826,38,-25.354616,-25.354616,-33.285424346923826,0.6204929524920357
0_0,Y,4,-34.085290069580076,30,-27.963337,-27.963337,-34.085290069580076,0.6203009172648496
0_0,Y,4,-34.085290069580076,29,-28.333218,-28.333218,-34.085290069580076,0.6201023719973779
0_0,Y,15,-25.64670669555664,30,-33.00254,-33.00254,-25.64670669555664,0.6197796453541835
0_0,Y,3,-34.86515914916992,27,-28.013027,-28.013027,-34.86515914916992,0.6195858677440224
0_0,Y,12,-27.94632064819336,47,-30.57763,-30.57763,-27.94632064819336,0.6195424720098628
0_0,Y,20,-21.80735122680664,55,-26.96336,-26.96336,-21.80735122680664,0.6195260208935299
0_0,Y,19,-22.56722366333008,4,-42.163124,-42.163124,-22.56722366333008,0.6195160618074143
0_0,Y,4,-34.085290069580076,37,-25.84402,-25.84402,-34.085290069580076,0.6193608450014737
0_0,Y,13,-27.17644989013672,51,-26.513168,-26.513168,-27.17644989013672,0.6193541452167755
0_0,Y,16,-24.856839294433595,20,-37.209328,-37.209328,-24.856839294433595,0.6193335501282652
0_0,Y,17,-24.096966857910157,44,-31.223423,-31.223423,-24.096966857910157,0.6190058608950224
0_0,Y,4,-34.085290069580076,17,-32.90174,-32.90174,-34.085290069580076,0.6185339053167682
0_0,Y,20,-21.80735122680664,20,-37.619133,-37.619133,-21.80735122680664,0.6184008537076382
0_0,Y,4,-34.085290069580076,39,-24.424477,-24.424477,-34.085290069580076,0.6179128952706094
0_0,Y,6,-32.515553588867185,44,-25.90258,-25.90258,-32.515553588867185,0.6176830563040056
0_0,Y,1,-36.30491744995117,12,-33.626053,-33.626053,-36.30491744995117,0.6173752831298776
0_0,Y,20,-21.80735122680664,9,-40.58796,-40.58796,-21.80735122680664,0.6171745579963284
0_0,Y,1,-36.30491744995117,37,-24.917334,-24.917334,-36.30491744995117,0.6169935660727444
0_0,Y,18,-23.327096099853517,42,-31.634504,-31.634504,-23.327096099853517,0.6168691546493741
0_0,Y,1,-36.30491744995117,6,-35.625755,-35.625755,-36.30491744995117,0.6168305625197991
0_0,Y,5,-33.285424346923826,10,-35.062714,-35.062714,-33.285424346923826,0.6168189373759423
0_0,Y,13,-27.17644989013672,34,-33.731686,-33.731686,-27.17644989013672,0.6166121412277897
0_0,Y,20,-21.80735122680664,11,-40.06816,-40.06816,-21.80735122680664,0.616577038765011
0_0,Y,14,-26.37658416748047,4,-42.85888,-42.85888,-26.37658416748047,0.6165271083117212
0_0,Y,12,-27.94632064819336,49,-29.887629,-29.887629,-27.94632064819336,0.6165246257391459
0_0,Y,14,-26.37658416748047,20,-38.010483,-38.010483,-26.37658416748047,0.6163895728221269
0_0,Y,18,-23.327096099853517,53,-27.894772,-27.894772,-23.327096099853517,0.616254952325058
0_0,Y,6,-32.515553588867185,36,-29.18068,-29.18068,-32.515553588867185,0.6157349808352572
0_0,Y,16,-24.856839294433595,42,-29.57169,-29.57169,-24.856839294433595,0.615599107490741
0_0,Y,17,-24.096966857910157,62,-24.874615,-24.874615,-24.096966857910157,0.6155754037613055
